5.718172681610467e-15,-2.694123032667055e-15,6.27345067939541e-16,-2.139599380429666e-15,2.125734158694506e-16,-2.535134828675731e-16,-1.1536138820478988e-15,1.970457642626723e-15,6.310893658303731e-16,5.821986138666642e-16,-6.864756565880159e-17,-1.8369306064976713e-15,2.730716393168933e-16,7.086803741074811e-16,-2.3778148788479477e-15,-8.43967115265995e-16,3.1395474593744763e-15,-3.4554999437829114e-16,-6.383690161813059e-16,-6.383364023073684e-16,4.634601331445963e-16,5.369858552825248e-16,-4.567687251529353e-16,-9.23172760487402e-16,4.860737012076192e-16,-5.695767438999932e-18,-1.2160472183978026e-15,7.580786559367643e-16,-1.653284046264446e-15,8.706347143568096e-16,3.6221948182953887e-16,1.1972696453900007e-15,6.830423737645565e-16,2.620908270940543e-16,5.142573265239655e-16,-1.4653122978278142e-15,3.095128201293382e-16,-5.371601829557973e-16,5.339285914364473e-17,-1.2796103567920544e-15,-1.8289607386575152e-16,3.6584963814288997e-16,8.922338195387156e-16,1.7495311753073544e-16,-8.489662854764389e-17,4.74667066467952e-16,-6.545209330208818e-16,1.5776472866524506e-15,-3.6028702895601485e-16,5.771995822367838e-16,-5.808396919365443e-16,5.665720187014742e-16,1.3123950523269023e-16,3.0189104244802276e-16,1.9232959080074658e-16,2.857837487105221e-16,1.1868676926768348e-17,2.2608029494652155e-16,1.8861408634166152e-16,2.796664174972432e-16,-4.110101327297799e-17,7.920724427807238e-17,-5.2957316207841626e-17,-5.683139818660802e-16,1.7461619063510712e-17,-1.4819978872496642e-17,-3.7683208947335254e-16,6.485776234982455e-17,-2.9939050317601987e-17,1.5563191472674714e-16,3.3915502706072964e-17,-6.585630523559526e-18,-6.356216658367275e-17,3.3222153289122414e-17,3.9083705818453676e-16,-2.255873406996778e-17,2.1829752522121829e-16,-3.4528119773465786e-16,-5.5467879631311913e-17,-4.1442208314006054e-17,1.4687638104840117e-16,-5.5011574204364344e-17,-1.9757401062726922e-16,1.1870680356425394e-16,-1.4063073914004438e-16,-1.1682590480053022e-16,-1.8942081563950255e-16,1.4193149471337611e-16,-1.7782690831256076e-16,-9.51776073476307e-17,-4.38810830489268e-17,1.4188110896435128e-17,-8.17909088231746e-17,-6.619603261506471e-17,-1.4555954646419045e-16,-1.7291232083744114e-16
1.8980287872727225e-15,-6.266852519620195e-16,9.990040413449754e-16,-6.640020061620246e-16,-7.459782986265536e-16,4.451230536980733e-16,-8.909858323030197e-16,1.5347947029104025e-15,1.2689488988819973e-16,-1.057429963868219e-15,9.052047514133632e-16,-3.11551117591117e-16,-8.896994456345928e-16,2.0020013801271036e-15,-4.2227351182362027e-16,-5.743007713667956e-16,9.717735857894835e-16,-2.940562300059834e-16,1.3442094337316934e-15,-8.987571425367025e-16,3.0884343475092405e-16,-2.258307780339193e-16,-6.98558674331091e-16,-5.075388936282422e-16,3.818803522637932e-16,4.974190968498169e-16,-7.578620481790253e-16,1.8172274315183918e-15,-1.3319516558727087e-15,4.3926379127993406e-17,-2.2702340309913465e-16,1.2879059051913489e-15,-1.0796271027015428e-15,9.22184165846618e-16,1.9580624579052013e-16,-3.827509236520444e-16,-2.390499625677781e-16,-6.061894188272562e-17,2.4691468594950493e-16,-9.215925706149401e-16,1.1949602350732597e-15,-1.2632461485465852e-16,4.06795155248601e-16,-3.1341252606533386e-16,6.463910210970092e-16,5.294217370129873e-16,-1.707741555991997e-16,-2.306629757040423e-16,5.936500931970165e-16,-1.439653591069261e-16,4.2279814680038867e-16,1.5414990500391518e-16,2.272975634341379e-16,1.33103354817218e-16,1.114995343665829e-16,2.8552296319541986e-17,1.2749952691306672e-16,-1.1960571792478579e-16,-3.42721101133577e-16,1.0722557408576611e-16,5.039484663612468e-16,1.9089322994508817e-16,9.984561399455687e-18,-1.6006634111438014e-16,3.687395540028915e-16,-1.219322723832377e-16,-6.165925383769355e-17,9.706236476220248e-17,-6.107715699577804e-16,1.9918853512009776e-17,3.507385764475712e-16,1.6850887471287046e-16,-3.634617846690835e-16,4.2952907931299476e-17,-2.001031922583588e-17,-1.6543754638806033e-16,-2.2348364545892384e-16,-7.92556911269099e-17,2.4344043009579265e-16,-1.4407367368069075e-16,-5.048385442450115e-17,-1.295763843903351e-16,1.3348096719773084e-20,-7.046920227865196e-17,-2.6175090223993706e-16,3.998404690093764e-17,-7.952471024988702e-17,1.517733919712194e-16,-1.0471453136635971e-16,-3.6266398014154155e-16,1.2827506693457404e-17,-1.192869001885857e-16,-9.826624595047241e-17,-2.1658093705058559e-16,-1.1413651444917585e-16,8.804867068581176e-17
2.267703385188608e-15,-1.1266287788879062e-15,-1.0984004090517657e-15,2.5378176357530733e-16,-5.243431881521833e-16,7.254415656337627e-16,-5.620513511825882e-17,1.6953133651668956e-16,-4.078718176931015e-16,1.1497118332372504e-15,-5.84776052378568e-17,6.048049224739858e-16,2.2713538557896504e-17,-6.536741718929011e-16,1.2064464208868697e-15,-6.990322686682995e-16,3.279826937412347e-16,5.702615020395184e-16,4.142229173659958e-16,-1.203229786502864e-15,-6.762842346937973e-17,1.3317006253582586e-16,7.378952515393358e-16,-6.238226565099809e-16,-9.084266379893824e-16,7.770366777814295e-16,1.126331073035046e-16,1.053644302557411e-15,-9.253803276563512e-16,-6.75075149983241e-16,1.9254669137625894e-16,6.626040325426899e-16,-7.312508235309696e-16,2.716176536151087e-16,-1.190024671265733e-15,2.2468330819390753e-17,-4.937285567446035e-17,2.278405125592968e-15,-1.782266382290888e-15,7.034113820617952e-18,5.697684706857459e-16,-2.860818684220076e-16,-6.333386037970102e-17,-1.33934557984932e-16,7.251820760973693e-16,8.850288040991461e-16,-2.1283464881821744e-15,1.1045852929558838e-15,3.4479581016618954e-16,2.303290594195296e-16,-2.433194702825951e-16,4.1281927855962386e-16,-1.9806523542703706e-16,4.167687594351869e-16,-1.271737662962584e-17,-5.3106073408315046e-18,-6.702767947256143e-18,-2.0155142699209438e-16,1.2115642160372374e-16,1.4644957035385927e-17,4.653882583583895e-16,-2.3326015487191436e-17,-1.007595026390828e-16,-1.1676698272603894e-16,1.2083682837475535e-16,-2.4335512962077357e-16,2.979076945364297e-17,3.5640502743583306e-17,5.883259636696894e-17,3.427685709300892e-16,2.0166624579947926e-16,1.3623005686608152e-16,3.1623066507759e-16,1.8503613069375603e-16,9.773311313706962e-17,4.339045566954542e-16,-1.8494303989685254e-16,2.9634957360803654e-16,-5.655054952502538e-16,2.112191764320764e-16,-2.958578827626749e-16,-7.62151050523762e-17,-9.439265785180909e-17,-4.829022839000475e-17,3.6504997758398417e-17,-5.0958189567859296e-17,-7.271881835476103e-18,-1.9966045355353118e-16,-8.017652355800287e-18,-1.9602567810510832e-16,-1.8306394547179388e-16,-1.371492339636017e-16,-1.0570220653054252e-16,-8.785803370721177e-17,-1.5949425973669127e-16,-1.5556916036796918e-16
2.552140040747753e-16,1.7993939520244028e-15,-1.0593289437138895e-15,2.0074336537185248e-16,9.35548955878774e-16,-8.05290258139748e-16,3.6697721813200194e-16,1.429222898369907e-16,-1.0378873718350789e-15,7.304444556650343e-16,-1.7793487472031664e-16,1.2355533702161194e-15,-2.472349829957497e-16,1.0550788867077085e-15,-3.0392055530506554e-16,-1.1679261060974788e-15,1.1001279712277054e-15,9.44365936162371e-16,-3.3522514361598393e-16,-1.1599674426579188e-15,-2.4669098427064424e-16,3.695971389597694e-16,1.0642320657065194e-15,-5.3583857018518e-16,-4.0268824756187303e-16,-1.2246336978878358e-15,3.375182997746977e-16,-3.99202090803962e-16,-5.067533642666489e-16,1.5719458535457462e-16,7.56938687051079e-16,2.0920794721461236e-16,-2.3882751958998957e-16,-3.9930639941759827e-16,6.422318791766472e-16,4.4179418226112904e-16,-3.8912626718407364e-16,1.2496159011617069e-15,-5.121620092853402e-16,7.661566916104547e-17,-6.942657797639445e-16,9.503738176787819e-17,1.9603687988597062e-16,-1.2864052598126818e-17,-2.1101076701858833e-16,-1.4774437014022507e-16,-7.471213795332983e-16,7.248051231347046e-16,-2.0250968539480222e-16,1.6077207518052773e-16,-1.3576443198801387e-16,2.2755055376319185e-17,-7.424643929679875e-17,2.1360546443522057e-16,1.27101028495922e-16,1.608061628565847e-16,5.863279964617209e-17,6.945578430733208e-17,2.858780280119323e-16,5.190749202219592e-17,3.370199948873334e-16,9.276782864321986e-17,2.3913152247325207e-17,4.718301671879033e-16,1.4003263259241794e-16,5.1666301724305334e-17,4.04179601336598e-16,-2.800804744446016e-16,3.0929790910332745e-16,-9.298864037302599e-18,1.7453640062320434e-16,5.289026195846606e-17,1.408102032978704e-18,1.0548039156731839e-16,3.296485998707978e-17,-1.6990131846874675e-16,1.7387832354530295e-17,1.3251017807635209e-17,-1.512258596273746e-17,7.633191737488612e-17,-4.1851815940756603e-16,-1.8924618496903518e-16,-1.370017412347013e-16,-1.5117924365835084e-16,7.460213065095966e-19,-1.3602576492884804e-16,-9.608348426753026e-18,-1.6356396804953018e-16,1.3611682308627234e-16,-1.5500987438450841e-16,-1.7064622550067513e-17,-1.7965280626639034e-16,4.2211982083366275e-17,-2.843256101039154e-17,3.116684716010145e-17,-4.3736238684097897e-17
6.695679219355946e-16,4.2501101379813934e-16,-8.209984046605512e-16,-1.032950406741365e-15,-6.498924781484974e-16,6.029873674132173e-16,-3.831494829890516e-17,1.1392723158991333e-15,7.184246960147533e-16,-5.213158771244817e-16,-3.461322492986251e-17,-9.418415559532326e-16,5.098109793142676e-17,1.1418888528660854e-15,-3.5581554753546955e-16,-1.2586112961815935e-15,-3.862019554148528e-16,-2.7509856330028044e-16,7.510919206875857e-16,-1.3706813358620914e-15,6.651314839760438e-16,-1.50510425422463e-15,8.841937270191523e-16,-2.355815119202548e-16,5.918257768423647e-16,1.7731975791938765e-16,-9.652865902760701e-16,9.909089664849979e-16,-5.233954740379194e-16,-4.767165818069658e-16,-7.141876063475258e-17,1.254799657308378e-15,-1.3151789570179088e-15,3.6402962035644817e-16,5.693142831243414e-16,1.6653648840356718e-16,-1.6717244053767486e-16,2.5153897298120686e-15,-1.0772576494543862e-15,-1.0861537364289332e-15,-9.019309598366629e-16,-1.5021619442283327e-16,8.032729057141508e-16,-5.671316802116931e-17,-5.580297596946359e-16,-6.670247380649187e-16,-6.308661235152143e-16,5.834485203678413e-16,-1.6257300639319223e-16,-9.021785650750825e-17,-4.1982726149634185e-16,-2.2000699659055702e-16,9.22722618079145e-17,1.7520242989484925e-16,1.8530659650593327e-16,4.191006239140574e-16,6.876654017959004e-16,3.8933795449425166e-16,1.1284743101719664e-16,1.2925950075644421e-16,2.8994461406019967e-16,-1.7931801388034355e-16,1.6988310763274455e-16,2.854938785655053e-16,-2.1329967193647965e-16,2.8678014948578203e-16,1.1659849723850803e-16,2.843257724932811e-17,-4.385578964004157e-16,9.206065371263097e-17,7.430861455758428e-17,7.461532511381459e-17,-2.0141853275342945e-16,1.7759380128672554e-16,1.1010521207633388e-16,-4.85810264575547e-17,1.0709882567727624e-16,1.2326843854967522e-16,-9.930875624338432e-17,-2.1939547064436982e-16,-3.6577698956326455e-17,-2.860265144953054e-17,-3.338194544810781e-16,1.037794888895026e-17,-1.4148314686879932e-16,-2.747559419583146e-16,-6.198480303411483e-17,-2.0944929587071482e-16,2.4576921980033846e-17,1.4106959116825903e-17,-1.5676307853290237e-16,1.0586684023944348e-16,2.716378268763185e-16,8.73016717011875e-18,-2.5808410174528913e-16,1.933709429875331e-17
-1.1448578698603945e-16,-8.33788479940501e-16,-1.1333142201065316e-15,1.6813352739552357e-16,-6.605443064192999e-17,-2.6367969005106147e-16,5.227734764130044e-16,2.289241135827426e-17,-5.430069306412579e-16,-6.899649503541579e-16,1.202693508417056e-15,-3.31368472458602e-16,1.6105878440357294e-15,-8.843416597755718e-16,5.247541858709374e-16,-6.7226314940819e-16,1.7277321193609542e-15,-2.850179161027978e-19,4.190456286861148e-16,9.750626092809831e-17,-1.840699761589953e-15,-2.0584928750588883e-16,4.444624738523983e-18,1.0083780798545148e-16,-4.3104409470044886e-16,6.403801167089488e-17,-3.345366778150791e-16,3.3577064543719476e-16,3.707555252380267e-16,-5.80010717932696e-16,5.682934246444868e-16,1.1643483640340174e-16,-3.538178673370701e-16,5.979473078586791e-16,5.176909810068209e-17,5.059754730062067e-16,-3.586691420493903e-16,8.833725750491647e-16,-2.0572823290517892e-16,-3.786793906623366e-16,-1.2815606671627002e-15,-2.6675616923006805e-18,1.111129407755352e-16,2.0308082185626965e-16,3.9378945671245076e-16,4.654475175720926e-16,-1.4976012985738977e-16,6.237529805314569e-16,8.629575254302063e-16,-1.3609235587121463e-16,-4.2389879820938323e-16,2.0614085342097716e-16,2.2575285959261187e-17,2.836827043218256e-17,-3.365189762846579e-16,1.6227193736993177e-16,2.858724303555647e-16,4.2440261792465716e-16,-1.7918407380574702e-16,-1.0360862739975765e-16,3.0439103105162373e-16,3.8344929469515577e-16,1.7574094003691963e-16,5.083476838930524e-17,4.1513522915741155e-16,1.3298203839775368e-16,3.360456398767091e-16,-1.0768586593987236e-16,-3.61207009709427e-16,1.4927044189586584e-16,9.62704327370683e-18,-1.3023956234382083e-16,-1.9762704876232335e-16,-1.157057841574243e-16,-4.339599628073375e-17,-3.4978900883457155e-16,-4.321871688540451e-16,1.2041649593120823e-16,-1.7991038422925383e-16,-2.203740869560264e-16,-2.8121195488091886e-16,-3.108430959556732e-16,1.2104102966557056e-16,1.4496213988069596e-16,-1.9880569650289124e-16,-1.030458339774072e-16,-1.3851910468756103e-16,1.168323228624828e-16,-3.132977670179888e-16,-1.3407874150059945e-16,-6.235165262664143e-17,3.786672825393784e-16,1.611900887428359e-16,-1.194874911108748e-16,1.180815515894185e-16,3.0235632325929106e-16
-2.872842541293109e-16,-1.1486825362195708e-15,1.5187867979472107e-16,-2.0371255050304375e-16,-1.4903400020735823e-15,-1.67990343957737e-15,5.950930551844332e-16,1.9473676286978565e-15,-1.075621189557708e-15,-1.8716407505242666e-16,1.709677166332755e-15,-1.7679739404682476e-15,1.2861259879753808e-15,9.29593384957036e-16,2.221721394694895e-16,-5.31633649739317e-16,-2.478362471531538e-16,-3.8193388037736524e-16,-9.581583315533488e-16,-4.31185667835324e-16,-4.979562463298681e-16,-2.782070057431654e-17,3.4604178552510933e-16,-4.459087414395773e-16,5.045480578180949e-16,-4.738727880102051e-16,4.3473454671505346e-16,-7.048391650824627e-16,4.788161605961524e-18,6.635344250616129e-16,-1.4451261749199864e-15,1.1245591090138787e-15,-1.2982344444570095e-15,-4.707919871914404e-16,1.2418632179779963e-15,-7.496553192938497e-17,-6.045256707603962e-16,3.5416942115036038e-15,-6.294154019444634e-16,-5.931119306024641e-16,-2.4626293004845903e-16,1.0464845419943397e-15,6.029704367980924e-17,-3.2484013249069607e-16,-1.6614868239857676e-16,-4.0276233098336845e-16,-6.429733659152029e-17,2.754705814572138e-16,-7.786643146322375e-17,4.989499218271771e-16,-1.9067830637318705e-16,1.1068899639423751e-16,-1.5273354093381128e-16,2.2859660254877185e-16,2.3862989612333292e-17,-1.093719603582729e-16,1.5829628155595986e-16,2.836534323509806e-16,1.2745019715475743e-16,2.793426999177424e-16,6.718210327001435e-17,2.953809027198798e-16,-2.738632934008969e-16,5.8916292067130225e-16,-1.7209936229347816e-16,-1.2792078073918093e-16,1.6481878199039483e-16,2.1161675495164146e-16,-8.386291526993904e-17,4.853195432516012e-17,-3.0320313354196476e-16,-4.002592415507259e-17,-7.182176821208558e-17,-3.158972428529876e-16,-8.08686423972406e-17,-1.23462321158974e-16,1.650772684563456e-16,-4.0447773435636375e-17,-2.1439638971330983e-16,-1.3596295468113407e-16,1.0490825197127556e-17,-1.3567970976530074e-16,-1.3549072672903911e-16,3.578350415156666e-17,1.393296731074753e-16,3.226076368539293e-17,-2.9168205320889005e-16,-1.5938186872032973e-16,-5.106177268399727e-17,-1.2648992809352193e-16,7.618483434133039e-17,-5.751657425057659e-17,-1.3432664821025614e-16,1.4626188802049976e-16,-3.335710311969381e-16,-1.3146181940569715e-16
-2.4019951490118054e-15,1.5702180653760098e-15,2.841216341465633e-16,-7.032938054162704e-16,1.4363758568202786e-15,-1.2454497005222965e-15,3.3979516406051464e-16,1.6200913277332473e-15,-1.6799276166742966e-15,9.387648285232654e-16,-9.215220007328538e-16,9.924880344967825e-16,-1.1111499906020244e-15,-1.1768205956242153e-15,-3.426959524904152e-16,-4.785512671721119e-16,-2.7805985617597004e-16,1.2463266313251943e-16,2.8764365146864563e-16,-5.681041592500121e-16,-1.0178182507475754e-15,-1.6068898425241554e-16,2.82839480711963e-16,7.278237571267783e-16,8.352776008635563e-16,-3.839997355743001e-16,3.3300638918823074e-16,-1.6312132900938608e-15,-2.314928164701598e-16,3.27433632321656e-16,-3.5915272882596413e-16,3.8275890669785234e-16,-6.115133027645647e-16,9.897117911118548e-16,-9.53374802385276e-16,1.2535017344086642e-15,-1.6994476425681462e-15,1.565773802014485e-15,-1.2065646731768698e-15,2.392147933085056e-16,-1.0169491675365584e-15,1.5731536629749954e-16,7.603443010044318e-16,-4.787520778641947e-16,-3.8763093845400487e-16,-5.392303922595819e-16,-1.0002659322916979e-15,1.4146626109790676e-15,-5.289104318536145e-16,-3.2140319734200735e-16,-1.7190632821146962e-16,2.215439759032599e-16,1.784081994893459e-16,1.241243515026096e-16,4.6602155763322965e-17,2.6893087818447933e-16,4.2476084574845907e-16,1.7554747821660516e-16,4.743260422870899e-16,2.9833584423252086e-16,-1.0245375664346812e-16,3.0311929699778864e-17,-2.3138244649378275e-16,1.0240591355092863e-16,-4.5535742941389725e-18,-4.2273848706221555e-16,7.214447621638329e-18,2.4623385040840804e-16,1.391465932348141e-16,2.0407659184963263e-16,1.6232175652935002e-16,2.6719992729276417e-16,2.567000551234835e-16,-6.35893171415247e-17,1.8504393611129424e-16,6.98031156415185e-17,-3.782196742555779e-17,1.414544566468694e-18,-1.908454437728285e-16,2.859377609861729e-17,-1.3375168512749634e-16,-8.830914909175523e-17,-4.090431869810497e-16,-3.3913974482990036e-16,-3.14555474964192e-17,3.45492441162324e-17,-1.320881369529231e-16,-4.111050314145954e-16,-2.2633975281339264e-16,-1.1497005146397994e-18,1.0923018130998792e-16,-9.52801819475499e-18,-8.040952996550276e-17,-1.272819837720216e-16,-1.1364747141927093e-17,9.462710421029785e-17
-2.160113715198237e-15,3.916013002448159e-16,6.11405603650129e-17,-8.524347547990143e-17,1.2923869673037265e-15,5.295326301605511e-16,1.0273944888127532e-15,1.2877741932974617e-15,-2.238623644566905e-15,1.0448734120381949e-16,-7.766354458361469e-16,-5.278510701521611e-16,1.0546846555469381e-15,-7.964667238657615e-17,-9.229541279016294e-16,1.1265229883651081e-15,-6.342301467857234e-16,7.15854399183139e-17,-5.500377424503137e-16,-5.192167063558624e-16,-1.8077124997999414e-16,-8.339704158786831e-16,1.9913661512069506e-16,7.62869327413832e-16,-1.0669901733959283e-17,-4.1652299130307946e-17,4.0083052798480537e-16,-1.5818276441570719e-15,1.2271378178915238e-15,1.5818234367809284e-17,2.511385463968875e-16,-3.897591629422248e-16,-9.299896348601302e-16,1.2210726307690805e-15,-7.147353613891877e-16,-1.5581393436260677e-16,-5.290610275321472e-16,5.676772165687044e-16,-8.822393995792279e-16,4.3636032688831966e-16,-7.105271434895906e-16,-3.244846528082465e-16,1.1943614006369264e-15,1.823890277561565e-16,2.1032829355994644e-16,-5.061086612728791e-16,1.1978036579930673e-16,5.982720841460713e-16,4.601959487052019e-16,-6.585090964047076e-17,-2.264877718884084e-16,4.708165704069366e-16,2.433033674099904e-16,-4.70805081586891e-17,-9.09335308366137e-17,-9.62822021446421e-17,3.3832181631218064e-16,3.696117349635346e-16,-3.419699801038583e-17,1.0266061347635742e-16,2.3284439786065656e-16,3.5065673864237823e-16,-6.073705620821842e-17,-8.182853822532571e-17,1.0011771087568876e-16,1.442769930464125e-16,-3.527045925775144e-17,-1.733295189266312e-16,8.773752958868671e-17,9.444962078546088e-17,1.214687448234599e-16,-1.0252049673810797e-16,-3.233047798468045e-16,-8.484609266619189e-17,1.7703628545532225e-16,-1.7843166119691639e-16,-2.0597057824383116e-16,-5.951684849353662e-17,2.4627498228333846e-16,1.1212514517237308e-16,-1.4177181604243825e-16,-1.8929976750202395e-16,-8.252537552240579e-17,9.961780579528587e-18,-4.788840856469698e-16,-2.6295232402832387e-16,4.0320554843524606e-18,-6.365433719818965e-17,1.504966841187816e-17,-5.367016960691217e-16,-4.877143897142374e-17,1.84072795153969e-16,1.938849023551642e-16,-8.201040184267072e-17,-9.029638372671983e-17,2.3431633852370085e-16
2.244543817603938e-16,9.249065491572444e-16,1.212278521798855e-15,3.527593800987558e-16,-1.5023742184443032e-15,1.2668976150557872e-15,-1.4728610708131961e-15,2.2110093437341856e-15,-1.7508060630126482e-15,7.541803132970343e-16,1.1771873734868588e-16,3.118922200538855e-17,3.0019850644307785e-16,-2.6089932738167415e-16,-1.135970708853394e-15,8.994412568443206e-16,-1.6047805390692922e-15,9.50950379931901e-16,-1.3361595737889298e-15,1.3537613096170537e-15,-2.3552621642515887e-15,1.5965104903595197e-15,-7.956610817014127e-16,8.094684125528624e-16,-8.132593703099972e-17,1.0840682835467374e-15,-1.103405260413385e-15,9.59174889674092e-16,-2.4864273371853645e-15,1.5092345454064192e-16,9.630581910339086e-17,-5.935472384869611e-16,-1.961052184571245e-15,1.1100793109061158e-15,-3.850957892641218e-16,6.969026855164786e-16,-7.536641980190346e-16,2.372160122611515e-15,-7.91094742468803e-16,-1.095036321304024e-16,-7.60045647853028e-16,9.942267742109223e-16,-5.935055497874242e-17,7.561493074602689e-17,4.599680299703465e-16,-4.1373663699626967e-16,-1.8011977233547583e-16,1.1903696840551661e-17,-4.205761537393681e-16,-1.6640831575658085e-16,2.210216721057693e-17,3.437368395565275e-16,1.7810849466978748e-16,1.9962074717348312e-16,-3.007241896752345e-16,9.831339617992845e-17,1.9777278626322407e-16,-5.005792763793666e-18,3.294937947821889e-16,1.2594965804543602e-16,-5.635089376164009e-18,-2.3393153934612656e-16,-2.791098188614674e-17,-4.2991349348018455e-17,7.024916444815088e-17,-2.320022453954266e-16,2.595040764903801e-16,3.0648889333978186e-16,1.1968299741635321e-16,2.1567537499855082e-16,-4.1301264055526976e-17,3.7218929776763094e-16,1.1682241014336527e-16,-2.8743534260016886e-16,4.301608660709266e-18,-1.5136379144221505e-16,2.2162778197046205e-16,-2.449202048796123e-16,-3.1399220606054563e-16,-2.70795507632056e-16,2.2571920266183836e-17,-8.757097638972287e-17,-3.211814536092472e-17,-1.212686112542666e-16,-1.412207543832942e-16,-1.2150860779043972e-17,2.376397093387121e-17,-1.7989535643481948e-16,-3.1623736833445003e-17,1.0489579811472327e-17,5.777372346687621e-17,-1.7655742883113104e-16,-9.540763311716434e-17,-6.276585934213061e-17,-1.8473972181108045e-16,-2.4517987827832576e-16
